pnu;name;data_type
12009;P1.112724.1.0_lastOnPositionActive;LINT
12010;P1.112725.0.0_durationActive;REAL
12011;P1.112725.1.0_durationActive;REAL
12012;P1.112726.0.0_refPositionModuloOn;LINT
12013;P1.112726.1.0_refPositionModuloOn;LINT
12014;P1.112727.0.0_refPositionModuloOff;LINT
12015;P1.112727.1.0_refPositionModuloOff;LINT
12016;P1.112728.0.0_posTriggerOutPutState;BOOL
12017;P1.112728.1.0_posTriggerOutPutState;BOOL
12018;P1.112729.0.0_posTriggerModuloState;BOOL
12019;P1.112729.1.0_posTriggerModuloState;BOOL
12020;P1.112730.0.0_posTriggerCamNoActive;USINT
12021;P1.112730.1.0_posTriggerCamNoActive;USINT
12024;P1.112732.0.0_refPositionOffset;LINT
12025;P1.112732.1.0_refPositionOffset;LINT
12026;P1.112733.0.0_refPositionNew;LINT
12027;P1.112733.1.0_refPositionNew;LINT
12028;P1.112734.0.0_refPositionOffsetActive;LINT
12029;P1.112734.1.0_refPositionOffsetActive;LINT
12030;P1.112735.0.0_noOfModulos;UDINT
12031;P1.112735.1.0_noOfModulos;UDINT
12032;P1.112736.0.0_moduloHysteresis;LINT
12033;P1.112736.1.0_moduloHysteresis;LINT
12034;P1.112737.0.0_moduloHysteresisActive;LINT
12035;P1.112737.1.0_moduloHysteresisActive;LINT
12036;P1.112819.0.0_errorActive;BOOL
12037;P1.113000.0.0_captureMode;UINT
12038;P1.113000.1.0_captureMode;UINT
12039;P1.113001.0.0_source;UINT
12040;P1.113001.1.0_source;UINT
12041;P1.113002.0.0_slope;UINT
12042;P1.113002.1.0_slope;UINT
12043;P1.113003.0.0_moduloHigh;LINT
12044;P1.113003.1.0_moduloHigh;LINT
12045;P1.113004.0.0_moduloLow;LINT
12046;P1.113004.1.0_moduloLow;LINT
12047;P1.113005.0.0_firstPosition;LINT
12048;P1.113005.1.0_firstPosition;LINT
12049;P1.113006.0.0_lastPosition;LINT
12050;P1.113006.1.0_lastPosition;LINT
12051;P1.113007.0.0_captureModeActive;UINT
12052;P1.113007.1.0_captureModeActive;UINT
12053;P1.113008.0.0_sourceActive;UINT
12054;P1.113008.1.0_sourceActive;UINT
12055;P1.113009.0.0_slopeActive;UINT
12056;P1.113009.1.0_slopeActive;UINT
12057;P1.113010.0.0_moduloHighActive;LINT
12058;P1.113010.1.0_moduloHighActive;LINT
12059;P1.113011.0.0_moduloLowActive;LINT
12060;P1.113011.1.0_moduloLowActive;LINT
12061;P1.113012.0.0_firstPositionActive;LINT
12062;P1.113012.1.0_firstPositionActive;LINT
12063;P1.113013.0.0_lastPositionActive;LINT
12064;P1.113013.1.0_lastPositionActive;LINT
12065;P1.113014.0.0_capturedPosition;LINT
12066;P1.113014.1.0_capturedPosition;LINT
12067;P1.113015.0.0_timeStampCapture;ULINT
12068;P1.113015.1.0_timeStampCapture;ULINT
12069;P1.113016.0.0_captureDone;BOOL
12070;P1.113016.1.0_captureDone;BOOL
12071;P1.113017.0.0_captureError;BOOL
12072;P1.113017.1.0_captureError;BOOL
12073;P1.113018.0.0_noOfCaptures;UDINT
12074;P1.113018.1.0_noOfCaptures;UDINT
12075;P1.113019.0.0_noOfErrors;UDINT
12076;P1.113019.1.0_noOfErrors;UDINT
12077;P1.113020.0.0_noOfModulos;UDINT
12078;P1.113020.1.0_noOfModulos;UDINT
12079;P1.113021.0.0_posCaptureInputState;BOOL
12080;P1.113021.1.0_posCaptureInputState;BOOL
12081;P1.113022.0.0_posCaptureModuloState;BOOL
12082;P1.113022.1.0_posCaptureModuloState;BOOL
12083;P1.113023.0.0_refPositionModulo;LINT
12084;P1.113023.1.0_refPositionModulo;LINT
12085;P1.113024.0.0_refPositionOffset;LINT
12086;P1.113024.1.0_refPositionOffset;LINT
12087;P1.113025.0.0_refPositionNew;LINT
12088;P1.113025.1.0_refPositionNew;LINT
12089;P1.113026.0.0_refPositionOffsetActive;LINT
12090;P1.113026.1.0_refPositionOffsetActive;LINT
12091;P1.113027.0.0_touchProbeTimeStampPositiveValue;ULINT
12092;P1.113027.1.0_touchProbeTimeStampPositiveValue;ULINT
12093;P1.113028.0.0_touchProbeTimeStampNegativeValue;ULINT
12094;P1.113028.1.0_touchProbeTimeStampNegativeValue;ULINT
12095;P1.113029.0.0_touchProbePositionPositiveValue;LINT
12096;P1.113029.1.0_touchProbePositionPositiveValue;LINT
12097;P1.113030.0.0_touchProbePositionNegativeValue;LINT
12098;P1.113030.1.0_touchProbePositionNegativeValue;LINT
12099;P1.113031.0.0_touchProbePositveEdgeCounter;UDINT
12100;P1.113031.1.0_touchProbePositveEdgeCounter;UDINT
12101;P1.113032.0.0_touchProbeNegativeEdgeCounter;UDINT
12102;P1.113032.1.0_touchProbeNegativeEdgeCounter;UDINT
12103;P1.113033.0.0_touchProbeStatus;UINT
12104;P1.113033.1.0_touchProbeStatus;UINT
12105;P1.113034.0.0_moduloHysteresis;LINT
12106;P1.113034.1.0_moduloHysteresis;LINT
12107;P1.113035.0.0_moduloHysteresisActive;LINT
12108;P1.113035.1.0_moduloHysteresisActive;LINT
12109;P1.113036.0.0_delayCompensation;REAL
12110;P1.113036.1.0_delayCompensation;REAL
12111;P1.113037.0.0_delayCompensationActive;REAL
12112;P1.113037.1.0_delayCompensationActive;REAL
12113;P1.113100.0.0_moduloPositionMode;UINT
12115;P1.113102.0.0_moduloLow;LINT
12116;P1.113103.0.0_setPointModulo;LINT
12117;P1.113104.0.0_actualPositionModulo;LINT
12118;P1.113105.0.0_moduloPositionModeActive;UINT
12119;P1.113106.0.0_moduloHighActive;LINT
12120;P1.113107.0.0_moduloLowActive;LINT
12121;P1.113108.0.0_noOfModulos;UDINT
12122;P1.113109.0.0_moduloState;BOOL
12123;P1.113110.0.0_moduloPositionOffset;LINT
12124;P1.113111.0.0_moduloPositionNew;LINT
12125;P1.113112.0.0_moduloPositionOffsetActive;LINT
12126;P1.214526.0.0_symmetricalParameterSetLayout;BOOL
12127;P1.214530.0.0_slow1Distance;LINT
12128;P1.214535.0.0_slow2Velocity;REAL
12129;P1.214536.0.0_slow2Acceleration;REAL
12130;P1.214537.0.0_slow2Jerk;REAL
12131;P1.214538.0.0_slow2Distance;LINT
12132;P1.214539.0.0_slow2Period;REAL
12133;P1.214540.0.0_fast2Velocity;REAL
12134;P1.214541.0.0_fast2Acceleration;REAL
12135;P1.214542.0.0_fast2Jerk;REAL
12136;P1.214543.0.0_activeSlow1Velocity;REAL
12137;P1.214544.0.0_activeSlow1Acceleration;REAL
12138;P1.214545.0.0_activeSlow1Jerk;REAL
12139;P1.214546.0.0_activeSlow1Period;REAL
12140;P1.214547.0.0_activeFast1Velocity;REAL
12141;P1.214548.0.0_activeFast1Acceleration;REAL
12142;P1.214549.0.0_activeFast1Jerk;REAL
12143;P1.214550.0.0_activeSlow2Velocity;REAL
12144;P1.214551.0.0_activeSlow2Acceleration;REAL
12145;P1.214552.0.0_activeSlow2Jerk;REAL
12146;P1.214553.0.0_activeSlow2Period;REAL
12147;P1.214554.0.0_activeFast2Velocity;REAL
12148;P1.214555.0.0_activeFast2Acceleration;REAL
12149;P1.214556.0.0_activeFast2Jerk;REAL
12150;P1.231243.0.0_sensorFormat;UDINT
12151;P1.526772.0.0_focOperationMode;UDINT
12152;P1.526773.0.0_focOperationMode;UDINT
12153;P1.526778.0.0_recordRuleField3;LINT
12154;P1.526779.0.0_eventRuleField3;LINT
12157;P1.526786.0.0_eventRuleField4;LINT
12158;P1.526787.0.0_eventRuleField5;LINT
12159;P1.526788.0.0_eventRuleField6;LINT
12160;P1.526789.0.0_eventRuleField7;LINT
12161;P1.526790.0.0_recordRuleField4;LINT
12162;P1.526791.0.0_recordRuleField5;LINT
12163;P1.526792.0.0_recordRuleField6;LINT
12164;P1.526793.0.0_recordRuleField7;LINT
12165;P1.526794.0.0_limitationFilterTime;REAL
12166;P1.526796.0.0_torqueMaxSymUser;REAL
12167;P1.526797.0.0_recordState;DINT
12168;P1.526801.0.0_torqueClamping;REAL
12169;P1.526917.0.0_state;UDINT
12170;P1.545454.0.0_zadSettlingTime;REAL
12171;P1.545455.0.0_zadZeroAngleOffset;LINT
12174;P1.586844.0.0_positionInc;UDINT
12175;P1.586846.0.0_zeroOffset;LINT
12176;P1.586847.0.0_inverseDirection;BOOL
12177;P1.586848.0.0_frequencySetpoint;REAL
12178;P1.1124900.0.0_reportword_b0_RampFunctionCompleted;BOOL
12179;P1.1126990.0.0_torqueReduction;INT
12180;P1.1127990.0.0_positionGainFactor;DINT
12181;P1.1129990.0.0_systemDeviation;DINT
12182;P1.1130224.0.0_backgroundMode;BOOL
12183;P1.1130225.0.0_invalidTorqueSlope;UINT
12184;P1.1130226.0.0_invalidTorqueSlopeOptions;USINT
12185;P1.1141990.0.0_sensorPosition;UDINT
12186;P1.1142990.0.0_sensorPosition;UDINT
12187;P1.1143000.0.0_sensorStatusword_b0To3_StatFunc;USINT
12188;P1.1143040.0.0_sensorStatusword_b4To7_StatVal;USINT
12189;P1.1143080.0.0_sensorStatusword_b8_Prob1Defl;BOOL
12190;P1.1143090.0.0_sensorStatusword_b9_Probe2Defl;BOOL
12191;P1.1143110.0.0_sensorStatusword_b11_ErrAck;BOOL
12192;P1.1143120.0.0_sensorStatusword_b12_SetShiftHomePosEx;BOOL
12193;P1.1143130.0.0_sensorStatusword_b13_TranAbsValCyc;BOOL
12194;P1.1143140.0.0_sensorStatusword_b14_ParkSensAct;BOOL
12195;P1.1143150.0.0_sensorStatusword_b15_SensErr;BOOL
12196;P1.1143990.0.0_sensorStatusword;UINT
12197;P1.1145000.0.0_statusword1_b0_cm_ReadyToSwitchOn;BOOL
12198;P1.1145010.0.0_statusword1_b1_cm_ReadyToOperate;BOOL
12199;P1.1145020.0.0_statusword1_b2_cm_OperationEnabled;BOOL
12200;P1.1145030.0.0_statusword1_b3_cm_FaultPresent;BOOL
12201;P1.1145040.0.0_statusword1_b4_cm_CoastStopNotActivated;BOOL
12202;P1.1145050.0.0_statusword1_b5_cm_QuickStopNotActivated;BOOL
12203;P1.1145060.0.0_statusword1_b6_cm_SwitchingOnInhibited;BOOL
12204;P1.1145070.0.0_statusword1_b7_cm_WarningPresent;BOOL
12205;P1.1145080.0.0_statusword1_b8_sm_SpeedErrorWithinToleranceRange;BOOL
12206;P1.1145081.0.0_statusword1_b8_pm_FollowingErrorWithinToleranceRange;BOOL
12207;P1.1145090.0.0_statusword1_b9_cm_ControlRequested;BOOL
12208;P1.1145100.0.0_statusword1_b10_sm_FOrNReachedOrExceeded;BOOL
12209;P1.1145101.0.0_statusword1_b10_pm_TargetPositionReached;BOOL
12210;P1.1145110.0.0_statusword1_b11_sm_IMorPNotReached;BOOL
12211;P1.1145111.0.0_statusword1_b11_pm_HomePositionSet;BOOL
12212;P1.1145120.0.0_statusword1_b12_sm_HoldingBrakeReleased;BOOL
12213;P1.1145121.0.0_statusword1_b12_pm_TraversingTaskAck;BOOL
12214;P1.1145130.0.0_statusword1_b13_sm_MotorTempWarningInactive;BOOL
12215;P1.1145131.0.0_statusword1_b13_pm_DriveStopped;BOOL
12216;P1.1145140.0.0_statusword1_b14_sm_PositiveDirectionRotation;BOOL
12217;P1.1145141.0.0_statusword1_b14_pm_AxisAccelerates;BOOL
12218;P1.1145150.0.0_statusword1_b15_sm_PsTempWarningInactive;BOOL
12219;P1.1145151.0.0_statusword1_b15_pm_AxisDecelerates;BOOL
12220;P1.1145990.0.0_statusword1;UINT
12221;P1.1146070.0.0_statusword2_b7_AxisParking;BOOL
12222;P1.1146080.0.0_statusword2_b8_FixedStop;BOOL
12223;P1.1146110.0.0_statusword2_b11_PulsesEnabled;BOOL
12224;P1.1146120.0.0_statusword2_b12To15_SoL;USINT
12225;P1.1146990.0.0_statusword2;UINT
12226;P1.1147000.0.0_controlword1_b0_cm_On;BOOL
12227;P1.1147010.0.0_controlword1_b1_cm_NoCoastStop;BOOL
12228;P1.1147020.0.0_controlword1_b2_cm_NoQuickStop;BOOL
12229;P1.1147030.0.0_controlword1_b3_cm_EnableOperation;BOOL
12230;P1.1147040.0.0_controlword1_b4_sm_EnableRampGenerator;BOOL
12231;P1.1147041.0.0_controlword1_b4_pm_DoNotRejectTraversingTask;BOOL
12232;P1.1147050.0.0_controlword1_b5_sm_UnfreezeRampGenerator;BOOL
12233;P1.1147051.0.0_controlword1_b5_pm_NoIntermediateStop;BOOL
12234;P1.1147060.0.0_controlword1_b6_sm_EnableSetpoint;BOOL
12235;P1.1147061.0.0_controlword1_b6_pm_ActivateTraversingTask;BOOL
12236;P1.1147070.0.0_controlword1_b7_cm_FaultAck;BOOL
12237;P1.1147080.0.0_controlword1_b8_cm_Jog1On;BOOL
12238;P1.1147090.0.0_controlword1_b9_cm_Jog2On;BOOL
12239;P1.1147100.0.0_controlword1_b10_cm_ControlByPlc;BOOL
12240;P1.1147110.0.0_controlword1_b11_sm_InvertSetpoint;BOOL
12241;P1.1147111.0.0_controlword1_b11_pm_StartHomingProcedure;BOOL
12242;P1.1147120.0.0_controlword1_b12_sm_OpenHoldingBrake;BOOL
12244;P1.1147130.0.0_controlword1_b13_sm_MotorPotIncease;BOOL
12245;P1.1147131.0.0_controlword1_b13_pm_ChangeRecordNo;BOOL
12246;P1.1147140.0.0_controlword1_b14_sm_MotorPotDecrease;BOOL
12247;P1.1147141.0.0_controlword1_b14_pm_reserved;BOOL
12248;P1.1147150.0.0_controlword1_b15_sm_reserved;BOOL
12249;P1.1147151.0.0_controlword1_b15_pm_reserved;BOOL
12250;P1.1147990.0.0_controlword1;UINT
12253;P1.1148070.0.0_controlword2_b7_ParkingAxis;BOOL
12254;P1.1148080.0.0_controlword2_b8_TraversingFixedStop;BOOL
12255;P1.1148110.0.0_controlword2_b11_MotorSwitch;BOOL
12256;P1.1148120.0.0_controlword2_b12To15_SoL;USINT
12257;P1.1148990.0.0_controlword2;UINT
12260;P1.1149000.0.0_sensorControlword_b0To3_Function;USINT
12261;P1.1149040.0.0_sensorControlword_b4To6_Command;USINT
12262;P1.1149070.0.0_sensorControlword_b7_Mode;BOOL
12263;P1.1149110.0.0_sensorControlword_b11_HomePosMode;BOOL
12264;P1.1149120.0.0_sensorControlword_b12_ReqSetShiftHomePos;BOOL
12265;P1.1149130.0.0_sensorControlword_b13_ReqAbsValCyc;BOOL
12266;P1.1149140.0.0_sensorControlword_b14_ActParkSens;BOOL
12267;P1.1149150.0.0_sensorControlword_b15_AckSensErr;BOOL
12268;P1.1149990.0.0_sensorControlword;UINT
12269;P1.1149991.0.0_sensorControlwordLast;UINT
12270;P1.10233999.0.0_masterConnectionId;UDINT
12279;P1.11249010.0.0_reportword_b1_TorqueUtilizationLowerThreshold;BOOL
12280;P1.11249020.0.0_reportword_b2_RpmLowerThreshold;BOOL
12281;P1.11249030.0.0_reportword_b3_RpmEqualThreshold;BOOL
12282;P1.11249050.0.0_reportword_b5_variableSignalFunction;BOOL
12283;P1.11249060.0.0_reportword_b6_MotorTempWarningInactive;BOOL
12284;P1.11249070.0.0_reportword_b7_PsTempWarningInactive;BOOL
12285;P1.11249080.0.0_reportword_b8_SpeedSetpointDeviationInTolerance;BOOL
12286;P1.11249110.0.0_reportword_b11_ControllerEnabled;BOOL
12287;P1.11249120.0.0_reportword_b12_DriveReady;BOOL
12288;P1.11249130.0.0_reportword_b13_PulsesEnabled;BOOL
12289;P1.11249990.0.0_reportword;UINT
12290;P1.11280001.0.0_signalParameterList;UINT
12291;P1.11280002.0.0_operatingMode;UINT
12292;P1.11280003.0.0_faultMessageCounter;UINT
12293;P1.11280004.0.0_profileIdentificationNumber;USINT
12294;P1.11280018.0.0_powerOnTorqueSlope;REAL
12295;P1.11280020.0.0_configPosition;UDINT
12296;P1.11280021.0.0_configVelocity;UDINT
12297;P1.11280022.0.0_configTorque;UDINT
12298;P1.11280023.0.0_configAnalogPosition;UDINT
12299;P1.11280024.0.0_configAnalogVelocity;UDINT
12300;P1.11280025.0.0_configAnalogTorque;UDINT
12301;P1.11280026.0.0_configCsp;UDINT
12302;P1.11280027.0.0_configCsv;UDINT
12303;P1.11280028.0.0_configCst;UDINT
12304;P1.11280029.0.0_configPowerOff;UDINT
12305;P1.11280030.0.0_parameterIdentification;UINT
12306;P1.11280040.0.0_faultBuffer_Number;UINT
12307;P1.11280041.0.0_faultBuffer_Time;UDINT
12308;P1.11280042.0.0_warningBuffer_Number;UINT
12309;P1.11280043.0.0_warningBuffer_Time;UDINT
12310;P1.11280046.0.0_messagesStatusword;UINT
12312;P1.11280060.0.0_warningBufferChangedCounter;UINT
12313;P1.11280061.0.0_faultBufferChangedCounter;UINT
12314;P1.11280062.0.0_faultNumberActive;UINT
12315;P1.11280063.0.0_warnNumberActive;UINT
12316;P1.11280102.0.0_currentState;UDINT
12317;P1.11280109.0.0_selectedApplicationClass;UDINT
12319;P1.11280111.0.0_unsupportedApplicationClassOption;USINT
12320;P1.11280112.0.0_nThresholdVal2;REAL
12321;P1.11280113.0.0_nHysteresis2;REAL
12322;P1.11280114.0.0_nThresholdVal3;REAL
12323;P1.11280115.0.0_nHysteresis3;REAL
12324;P1.11280116.0.0_activatePositionCaptureTel111;UINT
12325;P1.11280402.0.0_maxAcceleration;REAL
12326;P1.11280403.0.0_maxDeceleration;REAL
12327;P1.11280404.0.0_maxJerk;REAL
12328;P1.11280405.0.0_stopDeceleration;REAL
12329;P1.11280407.0.0_torqueLimitOffsetVerticalAxisUser;REAL
12330;P1.11280408.0.0_limMovementFixedStopPos;LINT
12331;P1.11280409.0.0_limMovementFixedStopNeg;LINT
12332;P1.11280410.0.0_torqueUtilizationThreshold;REAL
12333;P1.11280501.0.0_currentState;UDINT
12334;P1.11280502.0.0_speedSetpoint;REAL
12335;P1.11280503.0.0_speedComparatorTimeWindow;REAL
12336;P1.11280531.0.0_currentState;UDINT
12337;P1.11280533.0.0_speedComparatorTimeWindow;REAL
12338;P1.11280601.0.0_currentState;UDINT
12339;P1.11280604.0.0_mdiTargetPosition;LINT
12340;P1.11280605.0.0_mdiVeclocity;REAL
12341;P1.11280606.0.0_mdiAcceleration;REAL
12342;P1.11280607.0.0_mdiDeceleration;REAL
12343;P1.11280609.0.0_actualPositionA;LINT
12345;P1.11280701.0.0_velocityReference;REAL
12346;P1.11280702.0.0_accelerationReference;REAL
12347;P1.11280703.0.0_decelerationReference;REAL
12348;P1.112411000.0.0_posControlword1_b0To6_RecordTableSelection;USINT
12349;P1.112411080.0.0_posControlword1_b8_AbsolutePosition;BOOL
12350;P1.112411090.0.0_posControlword1_b9To10_PositioningDirection;UDINT
12351;P1.112411120.0.0_posControlword1_b12_ContinuousUpdate;BOOL
12352;P1.112411140.0.0_posControlword1_b14_ActivateSetup;BOOL
12353;P1.112411150.0.0_posControlword1_b15_ActivateMdi;BOOL
12354;P1.112411990.0.0_posControlword1;UINT
12357;P1.112412000.0.0_posStatusword1_b0To6_RecordTableSelection;USINT
12358;P1.112412080.0.0_posStatusword1_b8_NegativeHardwareLimitSwitchActive;BOOL
12359;P1.112412090.0.0_posStatusword1_b9_PositiveHardwareLimitSwitchActive;BOOL
12360;P1.112412100.0.0_posStatusword1_b10_JoggingActive;BOOL
12361;P1.112412110.0.0_posStatusword1_b11_HomingActive;BOOL
12362;P1.112412130.0.0_posStatusword1_b13_RecordModeActive;BOOL
12363;P1.112412140.0.0_posStatusword1_b14_SetupActive;BOOL
12364;P1.112412150.0.0_posStatusword1_b15_MdiActive;BOOL
12365;P1.112412990.0.0_posStatusword1;UINT
12366;P1.112413000.0.0_posStatusword2_b0_TrackingModeActive;BOOL
12367;P1.112413010.0.0_posStatusword2_b1_VelocityLimitingActive;BOOL
12368;P1.112413020.0.0_posStatusword2_b2_SetpointAvailable;BOOL
12369;P1.112413040.0.0_posStatusword2_b4_AxisMovesForward;BOOL
12370;P1.112413050.0.0_posStatusword2_b5_AxisMovesBackwards;BOOL
12371;P1.112413060.0.0_posStatusword2_b6_NegativeSoftwareLimitSwitchActive;BOOL
12372;P1.112413070.0.0_posStatusword2_b7_PositiveSoftwareLimitSwitchActive;BOOL
12373;P1.112413080.0.0_posStatusword2_b8_PositionActualValueLowerEqualCamSwitch1;BOOL
12374;P1.112413090.0.0_posStatusword2_b9_PositionActualValueLowerEqualCamSwitch2;BOOL
12375;P1.112413100.0.0_posStatusword2_b10_DirectOutput1ViaTraversingBlock;BOOL
12376;P1.112413110.0.0_posStatusword2_b11_DirectOutput2ViaTraversingBlock;BOOL
12377;P1.112413120.0.0_posStatusword2_b12_FixedStopReached;BOOL
12378;P1.112413130.0.0_posStatusword2_b13_FixedStopClampingTorqueReached;BOOL
12379;P1.112413140.0.0_posStatusword2_b14_TravelToFixedStopActive;BOOL
12380;P1.112413150.0.0_posStatusword2_b15_TraversingCommandActive;BOOL
12381;P1.112413990.0.0_posStatusword2;UINT
12382;P1.112414000.0.0_posControlword2_b0_ActivateTrackingMode;BOOL
12383;P1.112414010.0.0_posControlword2_b1_SetReferencePoint;BOOL
12384;P1.112414050.0.0_posControlword2_b5_IncrementalJogging;BOOL
12385;P1.112414100.0.0_posControlword2_b10_MeasuringProbe2IsActivated;BOOL
12386;P1.112414110.0.0_posControlword2_b11_FallingEdgeOfMeasuringProbe;BOOL
12387;P1.112414140.0.0_posControlword2_b14_ActivateSoftwareLimitSwitch;BOOL
12388;P1.112414150.0.0_posControlword2_b15_ActivateHardwareLimitSwitch;BOOL
12389;P1.112414990.0.0_posControlword2;UINT
12392;P1.112415000.0.0_recordSelection_b0To6_RecordTableSelection;USINT
12393;P1.112415150.0.0_recordSelection_b15_ActivateMdi;BOOL
12394;P1.112415990.0.0_recordSelection;UINT
12395;P1.112415991.0.0_recordSelectionLast;UINT
12396;P1.112416000.0.0_actualRecordSelection_b0To6_RecordTableSelection;USINT
12397;P1.112416150.0.0_actualRecordSelection_b15_MdiActive;BOOL
12398;P1.112416990.0.0_actualRecordSelection;UINT
12399;P1.112417000.0.0_mdiMod_b0_AbsolutePosition;BOOL
12400;P1.112417010.0.0_mdiMod_b1To2_PositioningDirection;UDINT
12401;P1.112417990.0.0_mdiMod;UINT
12402;P1.112417991.0.0_mdiModLast;UINT
12404;P1.6301.0.0_motorTInitGain;REAL
12405;P1.6302.0.0_motorTActRel;REAL
12406;P1.6303.0.0_motorTMaxRel;REAL
12407;P1.6305.0.0_motorTLimWarnGain;REAL
12409;P1.40001.0.0_enable;BOOL
12410;P1.40002.0.0_timeToReduction;REAL
12411;P1.40003.0.0_startVoltage;REAL
12412;P1.40004.0.0_targetVoltage;REAL
12413;P1.63019.0.0_motorLimWarnLevel;UINT
12414;P1.63020.0.0_motorLimWarnOptions;USINT
12415;P1.63021.0.0_motorLimErrLevel;UINT
12416;P1.63022.0.0_motorLimErrOptions;USINT
12417;P1.102101.0.0_voltageStart;REAL
12418;P1.102102.0.0_voltageEnd;REAL
12419;P1.102103.0.0_brakeActive;BOOL
12420;P1.102104.0.0_brakeEnable;BOOL
12421;P1.102105.0.0_brakeCurrentMax;REAL
12422;P1.102106.0.0_idOut;REAL
12423;P1.102107.0.0_automaticVoltageDetection;BOOL
12424;P1.102108.0.0_voltageStartManual;REAL
12425;P1.102109.0.0_voltageEndManual;REAL
12426;P1.102110.0.0_percentageAutomaticVoltageStart;REAL
12429;P1.204801.0.0_enablePreControl;BOOL
12430;P1.204802.0.0_LimitationAngle;REAL
12431;P1.204803.0.0_correctionFactor;REAL
12432;P1.11280117.0.0_plcControlNotSetLevel;UINT
12433;P1.11280118.0.0_plcControlNotSetOption;USINT
12434;P1.11280406.0.0_stopJerk;REAL
12435;P1.11280504.0.0_speedComparatorThreshold;REAL
12436;P1.11280505.0.0_speedComparatorHysteresis;REAL
12437;P1.11280506.0.0_fOrNReachedOrExceededTimeWindow;REAL
12440;P1.4246.0.0_reductionRatio;UDINT
12442;P1.34234.0.0_sensorStatemachineState;DINT
12443;P1.34234.1.0_sensorStatemachineState;DINT
12448;P1.124321.0.0_gearInertia;REAL
12449;P1.124322.0.0_couplingInertia;REAL
12450;P1.124323.0.0_dynamicLosses;REAL
12451;P1.144316.0.0_damping;REAL
12452;P1.144317.0.0_eigenfrequency;REAL
12453;P1.144318.0.0_enableShaping;BOOL
12454;P1.144319.0.0_shaperEnabled;BOOL
12459;P1.1141990.1.0_sensorPosition;UDINT
12460;P1.1142990.1.0_sensorPosition;UDINT
12461;P1.1143000.1.0_sensorStatusword_b0To3_StatFunc;USINT
12462;P1.1143040.1.0_sensorStatusword_b4To7_StatVal;USINT
12463;P1.1143080.1.0_sensorStatusword_b8_Prob1Defl;BOOL
12464;P1.1143090.1.0_sensorStatusword_b9_Probe2Defl;BOOL
12465;P1.1143110.1.0_sensorStatusword_b11_ErrAck;BOOL
12466;P1.1143120.1.0_sensorStatusword_b12_SetShiftHomePosEx;BOOL
12467;P1.1143130.1.0_sensorStatusword_b13_TranAbsValCyc;BOOL
12468;P1.1143140.1.0_sensorStatusword_b14_ParkSensAct;BOOL
12469;P1.1143150.1.0_sensorStatusword_b15_SensErr;BOOL
12470;P1.1143990.1.0_sensorStatusword;UINT
12471;P1.1149000.1.0_sensorControlword_b0To3_Function;USINT
12472;P1.1149040.1.0_sensorControlword_b4To6_Command;USINT
12473;P1.1149070.1.0_sensorControlword_b7_Mode;BOOL
12474;P1.1149110.1.0_sensorControlword_b11_HomePosMode;BOOL
12475;P1.1149120.1.0_sensorControlword_b12_ReqSetShiftHomePos;BOOL
12476;P1.1149130.1.0_sensorControlword_b13_ReqAbsValCyc;BOOL
12477;P1.1149140.1.0_sensorControlword_b14_ActParkSens;BOOL
12478;P1.1149150.1.0_sensorControlword_b15_AckSensErr;BOOL
12479;P1.1149990.1.0_sensorControlword;UINT
12480;P1.1149991.1.0_sensorControlwordLast;UINT
12481;P1.11280031.0.0_configPositionFixedStop;UDINT
12482;P1.1309.0.0_vScaleFactor;REAL
12483;P1.1414.0.0_mileageCounterSinceReset;LINT
12484;P1.1424.0.0_reversePlayCounterSinceReset;LINT
12485;P1.3424.0.0_state;DINT
12486;P1.4277.0.0_lastReceivedSignOfLife;USINT
12487;P1.4278.0.0_errorCounter;DINT
12520;P1.231250.0.0_currentEncoderErrorId;UDINT
12521;P1.231250.1.0_currentEncoderErrorId;UDINT
12522;P1.231544.0.0_activeBitsPerRevolution;UDINT
12523;P1.231544.1.0_activeBitsPerRevolution;UDINT
12524;P1.231545.0.0_incrementsPerRevolution;UDINT
12525;P1.231545.1.0_incrementsPerRevolution;UDINT
12530;P1.11280032.0.0_configAc4NoDsc;UDINT
12531;P1.11280033.0.0_configAc4WithDsc;UDINT
12532;P1.11280411.0.0_tutWindow;REAL
12533;P1.11280412.0.0_tutSettlingTime;REAL
12534;P1.11280611.0.0_positioningVelocityOverride;INT
12535;P1.11290701.0.0_velocityReferenceOutputSide;REAL
12538;P1.424201.0.0_invalidEpdMappingErrorLevel;UINT
12539;P1.424202.0.0_invalidEpdMappingErrorOptions;USINT
12540;P1.424203.0.0_enableEpd;BOOL
12541;P1.424213.0.0_isEpdEnabled;BOOL
12542;P1.4242101.0.0_numberOfMappedObjects;USINT
12543;P1.4242102.0.0_numberOfMappedBytes;USINT
12544;P1.4242105.0.0_axisIdSelection;UINT
12545;P1.4242106.0.0_dataIdSelection;UDINT
12546;P1.4242107.0.0_instanceIdSelection;UINT
12547;P1.4242108.0.0_arrayIdSelection;UINT
12548;P1.4242115.0.0_axisIdSelectionActive;UINT
12549;P1.4242116.0.0_dataIdSelectionActive;UDINT
12550;P1.4242117.0.0_instanceIdSelectionActive;UINT
12551;P1.4242118.0.0_arrayIdSelectionActive;UINT
12552;P1.4242119.0.0_dataTypeActive;UDINT
12553;P1.4242201.0.0_numberOfMappedObjects;USINT
